address,campus_name,category,district,location,name,slno,th_campus,type,university
"Santhigiri Siddha Medical College, Santhigiri PO, Thiruvananthapuram - 695 589","Santhigiri Siddha Medical College, Santhigiri",Siddha College,Thiruvananthapuram,https://maps.app.goo.gl/431xwu2443pdyS7e9,,855,False,Unaided,Kerala University of Health Sciences
"Pankaja Kasthuri Ayurveda Medical College, Killi, Kattakada, Thiruvananthapuram 695 572","Pankaja Kasthuri Ayurveda Medical College, Killi",Ayurveda College,Thiruvananthapuram,https://www.google.com/maps/search/?api=1&query=Pankaja%20Kasthuri%20Ayurveda%20Medical%20College%2C%20Killi%2C%20Kattakada%2C%20Thiruvananthapuram%20695%20572,,856,False,Unaided,Kerala University of Health Sciences
"Sree Narayana Institute of Ayurvedic Studies& Research, Karimpinpuzha, Puthur, Kollam 691 513","Sree Narayana Institute of Ayurvedic Studies & Research, Karimpinpuzha",Ayurveda College,Kollam,https://www.google.com/maps/search/?api=1&query=Sree%20Narayana%20Institute%20of%20Ayurvedic%20Studies%26%20Research%2C%20Karimpinpuzha%2C%20Puthur%2C%20Kollam%20691%20513,,857,False,Unaided,Kerala University of Health Sciences
"Mannam Ayurveda Co operative Medical College, MSM PO, Pandalam, Pathanamthitta 689501","Mannam Ayurveda Co operative Medical College, Pandalam",Ayurveda College,Pathanamthitta,https://www.google.com/maps/search/?api=1&query=Mannam%20Ayurveda%20Co%20operative%20Medical%20College%2C%20MSM%20PO%2C%20Pandalam%2C%20Pathanamthitta%20689501,,858,False,Unaided,Kerala University of Health Sciences
"Dr. Somerwell Memorial CSI Medical College, Karakonam, Thiruvananthapuram","Dr. Somerwell Memorial CSI Medical College, Karakonam",Medical College,Thiruvananthapuram,https://www.google.com/maps/search/?api=1&query=Dr.%20Somerwell%20Memorial%20CSI%20Medical%20College%2C%20Karakonam%2C%20Thiruvananthapuram,,859,False,Unaided,Kerala University of Health Sciences
"Sree Gokulam Medical College & Research Foundation, Venjaramoodu, Thiruvananthapuram 695 507","Sree Gokulam Medical College & Research Foundation, Venjaramoodu",Medical College,Thiruvananthapuram,https://www.google.com/maps/search/?api=1&query=Sree%20Gokulam%20Medical%20College%20%26%20Research%20Foundation%2C%20Venjaramoodu%2C%20Thiruvananthapuram%20695%20507,,860,False,Unaided,Kerala University of Health Sciences
"Azeezia Institute of Medical Sciences & Research, Meeyannoor, Kollam","Azeezia Institute of Medical Sciences & Research, Meeyannoor",Medical College,Kollam,https://www.google.com/maps/search/?api=1&query=Azeezia%20Institute%20of%20Medical%20Sciences%20%26%20Research%2C%20Meeyannoor%2C%20Kollam,,861,False,Unaided,Kerala University of Health Sciences
"Travancore Medical College, Medicity, NH By Pass, Umayanalloor PO, Kollam 691 589","Travancore Medical College, Umayanalloor",Medical College,Kollam,https://www.google.com/maps/search/?api=1&query=Travancore%20Medical%20College%2C%20Medicity%2C%20NH%20By%20Pass%2C%20Umayanalloor%20PO%2C%20Kollam%20691%20589,,862,False,Unaided,Kerala University of Health Sciences
"Dale View College of Pharmacy & Research Centre, Punalal PO, Poovachal, Thiruvananthapuram 695 575","Dale View College of Pharmacy & Research Centre, Punalal",Pharmacy College,Thiruvananthapuram,https://www.google.com/maps/search/?api=1&query=Dale%20View%20College%20of%20Pharmacy%20%26%20Research%20Centre%2C%20Punalal%20PO%2C%20Poovachal%2C%20Thiruvananthapuram%20695%20575,,863,False,Unaided,Kerala University of Health Sciences
"Ezhuthachan National AcademyPharmacy College, Marayamuttom,Neyyattinkara,Thiruvananthapuram 695131","Ezhuthachan National Academy Pharmacy College, Marayamuttom",Pharmacy College,Thiruvananthapuram,https://www.google.com/maps/search/?api=1&query=Ezhuthachan%20National%20AcademyPharmacy%20College%2C%20Marayamuttom%2CNeyyattinkara%2CThiruvananthapuram%20695131,,864,False,Unaided,Kerala University of Health Sciences
"St. Joseph`s College of Pharmacy, Dharmagiri College Campus, Naipunnya Road, Cherthala, Alappuzha 688524","St. Joseph`s College of Pharmacy, Dharmagiri College Campus, Cherthala",Pharmacy College,Alappuzha,https://www.google.com/maps/search/?api=1&query=St.%20Joseph%60s%20College%20of%20Pharmacy%2C%20Dharmagiri%20College%20Campus%2C%20Naipunnya%20Road%2C%20Cherthala%2C%20Alappuzha%20688524,,865,False,Unaided,Kerala University of Health Sciences
"Mar Dioscorus College of Pharmacy, Alathara, Sreekariyam PO, Thiruvananthapuram  695017","Mar Dioscorus College of Pharmacy, Alathara",Pharmacy College,Thiruvananthapuram,https://www.google.com/maps/search/?api=1&query=Mar%20Dioscorus%20College%20of%20Pharmacy%2C%20Alathara%2C%20Sreekariyam%20PO%2C%20Thiruvananthapuram%20%20695017,,866,False,Unaided,Kerala University of Health Sciences
"Sree Krishna College of Pharmacy & Research Centre, Near Railway Station, Parassala PO, Thiruvananthapuram 695502","Sree Krishna College of Pharmacy & Research Centre, Parassala",Pharmacy College,Thiruvananthapuram,https://www.google.com/maps/search/?api=1&query=Sree%20Krishna%20College%20of%20Pharmacy%20%26%20Research%20Centre%2C%20Near%20Railway%20Station%2C%20Parassala%20PO%2C%20Thiruvananthapuram%20695502,,867,False,Unaided,Kerala University
"Bethany Navajeevan College ofPhysiotherapy, Nalanchira, Thiruvananthapuram695015","Bethany Navajeevan College of Physiotherapy, Nalanchira",Paramedical & Allied Sciences,Thiruvananthapuram,https://www.google.com/maps/search/?api=1&query=Bethany%20Navajeevan%20College%20ofPhysiotherapy%2C%20Nalanchira%2C%20Thiruvananthapuram695015,,868,False,Unaided,Kerala University of Health Sciences
"KVM Institute of Paramedical Sciences, Cherthala, Alappuzha 688524","KVM Institute of Paramedical Sciences, Cherthala",Paramedical & Allied Sciences,Alappuzha,https://www.google.com/maps/search/?api=1&query=KVM%20Institute%20of%20Paramedical%20Sciences%2C%20Cherthala%2C%20Alappuzha%20688524,,869,False,Unaided,Kerala University of Health Sciences
"Lourdes Matha Institute of Hotel Management and Catering Technology, Lourdes Hills, Kuttichal, Thiruvananthapuram","Lourdes Matha Institute of Hotel Management and Catering Technology, Kuttichal",Hotel Management College,Thiruvananthapuram,https://www.google.com/maps/search/?api=1&query=Lourdes%20Matha%20Institute%20of%20Hotel%20Management%20and%20Catering%20Technology%2C%20Lourdes%20Hills%2C%20Kuttichal%2C%20Thiruvananthapuram,,870,False,Unaided,Kerala University
"Sree Narayana Guru Memorial Catering College, Valamangalam South PO, Thuravoor, Cherthala,  Alappuzha","Sree Narayana Guru Memorial Catering College, Thuravoor",Hotel Management College,Alappuzha,https://www.google.com/maps/search/?api=1&query=Sree%20Narayana%20Guru%20Memorial%20Catering%20College%2C%20Valamangalam%20South%20PO%2C%20Thuravoor%2C%20Cherthala%2C%20%20Alappuzha,,871,False,Unaided,Kerala University
"Snehacharya Institue of Hotel Management and Technology, Karuvatta PO, Alappuzha","Snehacharya Institue of Hotel Management and Technology, Karuvatta",Hotel Management College,Alappuzha,https://www.google.com/maps/search/?api=1&query=Snehacharya%20Institue%20of%20Hotel%20Management%20and%20Technology%2C%20Karuvatta%20PO%2C%20Alappuzha,,872,False,Unaided,Kerala University
"Vikram Sarabhai BEd College,Kaipamangalam,Thrissur 680 681","Vikram Sarabhai BEd College, Kaipamangalam",Training College,Thrissur,https://www.google.com/maps/search/?api=1&query=Vikram%20Sarabhai%20BEd%20College%2CKaipamangalam%2CThrissur%20680%20681,,873,False,Unaided,Calicut University
"Al Shifa College of Nursing, Lemon Valley, Angadipuram PO, Perinthalmanna, Malappuram  679 321","Al-Shifa College of Nursing, Perinthalmanna",Nursing College,Malappuram,https://maps.app.goo.gl/VuHmcb5qULAGpoE69,,874,False,Unaided,Kerala University of Health Sciences
"College of Nursing, Moulana Hospital, Perinthalmanna, Malappuram 679321","College of Nursing, Moulana Hospital, Perinthalmanna",Nursing College,Malappuram,https://www.google.com/maps/search/?api=1&query=College%20of%20Nursing%2C%20Moulana%20Hospital%2C%20Perinthalmanna%2C%20Malappuram%20679321,,875,False,Unaided,Kerala University of Health Sciences
"MES College of Nursing, Palachode PO, Perinthalmanna, Malappuram 679 338","MES College of Nursing, Perinthalmanna",Nursing College,Malappuram,https://www.google.com/maps/search/?api=1&query=MES%20College%20of%20Nursing%2C%20Palachode%20PO%2C%20Perinthalmanna%2C%20Malappuram%20679%20338,,876,False,Unaided,Kerala University of Health Sciences
"College of Nursing, EMS Memorial Co-Operative Hospital, Perinthalmanna, Malappuram 679 322","College of Nursing, EMS Memorial co-operative Hospital, Perinthalmanna",Nursing College,Malappuram,https://www.google.com/maps/search/?api=1&query=College%20of%20Nursing%2C%20EMS%20Memorial%20Co-Operative%20Hospital%2C%20Perinthalmanna%2C%20Malappuram%20679%20322,,877,False,Unaided,Kerala University of Health Sciences
"MIMS College of Nursing, Vdakkedath Paramba, Puthukode, Vazhayur, Malappuram 673 633","MIMS College of Nursing, Puthukode",Nursing College,Malappuram,https://maps.app.goo.gl/me4cBMUmryA3WAM46,,878,False,Unaided,Kerala University of Health Sciences
"Al Shifa College of Pharmacy, Poonthavanam PO, Kizhattur, Perinthalmanna, Malappuram  679 325","Al Shifa College of Pharmacy, Perinthalmanna",Pharmacy College,Malappuram,https://maps.app.goo.gl/JpSXcAqBJSQ5yhbJ9,,879,False,Aided,Kerala University of Health Sciences
"Devaki Amma Memorial College of Pharmacy, Malayamkunnath, Chelembra PO, Malappuram 673634","Devaki Amma Memorial College of Pharmacy, Chelembra",Pharmacy College,Malappuram,https://www.google.com/maps/search/?api=1&query=Devaki%20Amma%20Memorial%20College%20of%20Pharmacy%2C%20Malayamkunnath%2C%20Chelembra%20PO%2C%20Malappuram%20673634,,880,False,Aided,Kerala University of Health Sciences
"Jamia Salafiyya Pharmacy College, Pulikkal, Malappuram 673637","Jamia Salafiyya Pharmacy College, Pulikkal",Pharmacy College,Malappuram,https://www.google.com/maps/search/?api=1&query=Jamia%20Salafiyya%20Pharmacy%20College%2C%20Pulikkal%2C%20Malappuram%20673637,,881,False,Unaided,Kerala University of Health Sciences
"Moulana Institute of Nursing and Paramedical Sciences, Angadippuram, Malappuram 679321","Moulana Institute of Nursing and Paramedical Sciences, Angadippuram",Paramedical & Allied Sciences,Malappuram,https://maps.app.goo.gl/9HJzBiXn4eiL4Eks8,,882,False,Aided,Kerala University of Health Sciences
"MIMS College of Allied Health Sciences, Mayon Building , KK Raman Road, Mankavu PO,  Kozhikkode 673007","MIMS College of Allied Health Sciences, Mankavu",Paramedical & Allied Sciences,Kozhikode,https://maps.app.goo.gl/DURL8QbbfcJFCQU4A,,883,False,Unaided,Kerala University of Health Sciences
"MCT Training College, Alathurpadi, Melmuri, Malappuram-676 517","MCT Training College, Melmuri",Training College,Malappuram,https://maps.app.goo.gl/eZCmR2f2KbtDEQV79,,884,False,Unaided,Calicut University
"Jamia Nadawiyya Training College, Salah Nagar, Edavanna PO, Malappuram-676 541","Jamia Nadwiyya Training College, Edavanna",Training College,Malappuram,https://www.google.com/maps/search/?api=1&query=Jamia%20Nadawiyya%20Training%20College%2C%20Salah%20Nagar%2C%20Edavanna%20PO%2C%20Malappuram-676%20541,,885,False,Unaided,Calicut University
"KPPM College of Teacher Education, Anakkayam, Malappuram","KPPM College of Teacher Education, Anakkayam",Training College,Malappuram,https://www.google.com/maps/search/?api=1&query=KPPM%20College%20of%20Teacher%20Education%2C%20Anakkayam%2C%20Malappuram,,886,False,Unaided,Calicut University
"Devaki Amma Memorial College of Teacher Education (DAMTEC), Chelembra, Pulliparamba PO, Malappuram","Devaki Amma Memorial College of Teacher Education (DAMTEC), Chelembra",Training College,Malappuram,https://www.google.com/maps/search/?api=1&query=Devaki%20Amma%20Memorial%20College%20of%20Teacher%20Education%20%28DAMTEC%29%2C%20Chelembra%2C%20Pulliparamba%20PO%2C%20Malappuram,,887,False,Unaided,Calicut University
"Kunhathumma Memorial College of Teacher Education, Valillapuzha, Malappuram","Kunhathumma Memorial College of Teacher Education, Valillapuzha",Training College,Malappuram,https://www.google.com/maps/search/?api=1&query=Kunhathumma%20Memorial%20College%20of%20Teacher%20Education%2C%20Valillapuzha%2C%20Malappuram,,888,False,Unaided,Calicut University
"Sree Vivekananda College of Teacher Education, Palemad, Edakkara, Malappuram","Sree Vivekananda College of Teacher Education, Edakkara",Training College,Malappuram,https://www.google.com/maps/search/?api=1&query=Sree%20Vivekananda%20College%20of%20Teacher%20Education%2C%20Palemad%2C%20Edakkara%2C%20Malappuram,,889,False,Unaided,Calicut University
"Moulana College of Teacher Education, Kuttayi, Malappuram","Moulana College of Teacher Education, Kuttayi",Training College,Malappuram,https://www.google.com/maps/search/?api=1&query=Moulana%20College%20of%20Teacher%20Education%2C%20Kuttayi%2C%20Malappuram,,890,False,Unaided,Calicut University
"Farook BEd College, Kottakkal, Parppur PO, Malappuram","Farook BEd College, Kottakal",Training College,Malappuram,https://www.google.com/maps/search/?api=1&query=Farook%20BEd%20College%2C%20Kottakkal%2C%20Parppur%20PO%2C%20Malappuram,,891,False,Unaided,Calicut University
"Bafakhy Yatheem Khana B Ed Training College, Kalpakanchery, Malappuram 676 551","Bafakhy Yatheemkhana BEd Training College, Kalpakanchery",Training College,Malappuram,https://www.google.com/maps/search/?api=1&query=Bafakhy%20Yatheem%20Khana%20B%20Ed%20Training%20College%2C%20Kalpakanchery%2C%20Malappuram%20676%20551,,892,False,Unaided,Calicut University
"Majma'a Training College, Rahmath Nagar, Kavanur, Malappuram","Majma  a Training College, Kavanur",Training College,Malappuram,https://www.google.com/maps/search/?api=1&query=Majma%27a%20Training%20College%2C%20Rahmath%20Nagar%2C%20Kavanur%2C%20Malappuram,,893,False,Unaided,Calicut University
"Markaz Training College Athavanad, Karthala PO, Malappuram 679 571","Markaz Training College, Athavanad",Training College,Malappuram,https://www.google.com/maps/search/?api=1&query=Markaz%20Training%20College%20Athavanad%2C%20Karthala%20PO%2C%20Malappuram%20679%20571,,894,False,Unaided,Calicut University
"EMEA Training College, Kumminiparamba PO, Kondotti, Malappuram","EMEA Training College, Kondotty",Training College,Malappuram,https://www.google.com/maps/search/?api=1&query=EMEA%20Training%20College%2C%20Kumminiparamba%20PO%2C%20Kondotti%2C%20Malappuram,,895,False,Unaided,Calicut University
"Sullamussalam College of Teacher Education, Areacode, Malappuram","Sullamussalam College of Teacher Education, Areacode",Training College,Malappuram,https://www.google.com/maps/search/?api=1&query=Sullamussalam%20College%20of%20Teacher%20Education%2C%20Areacode%2C%20Malappuram,,896,False,Unaided,Calicut University
"ISS College of Teacher Education, Ponniakurussi, Perinthalmanna, Malappuram-679 322","ISS College of Teacher Education, Perinthalmanna",Training College,Malappuram,https://maps.app.goo.gl/U1bah5jHhS1PWneG7,,897,False,Unaided,Calicut University
"Darul Uloom Teacher Education College, Vazhakkad, Malappuram","Darul Uloom Teacher Education College, Vazhakkad",Training College,Malappuram,https://maps.app.goo.gl/mzrQQwsLMG8q61g7A,,898,False,Unaided,Calicut University
"M I Training College, Ponnani, Malappuram","M I Training College, Ponnani",Training College,Malappuram,https://www.google.com/maps/search/?api=1&query=M%20I%20Training%20College%2C%20Ponnani%2C%20Malappuram,,899,False,Unaided,Calicut University
"MES Dental College, Perinthalmanna, Palachode PO, Kulathur (via), Malappurama  679 338","MES Dental College, Perinthalmanna",Dental College,Malappuram,https://maps.app.goo.gl/XToUqFUPVwFybmg26,,900,False,Aided,Kerala University of Health Sciences
"Educare Institute of Dental Sciences, Kiliyamanil Campus, College Road, Chattiparamba, Malappuram 676504","Educare Institute of Dental Sciences, Chattipparamba",Dental College,Malappuram,https://www.google.com/maps/search/?api=1&query=Educare%20Institute%20of%20Dental%20Sciences%2C%20Kiliyamanil%20Campus%2C%20College%20Road%2C%20Chattiparamba%2C%20Malappuram%20676504,,901,False,Unaided,Kerala University of Health Sciences
"Malabar Dental College and Research Centre, Manoor, Chekannor, Mudur PO, Edappal, Malappuram 679 578","Malabar Dental College and Research Centre, Manoor",Dental College,Malappuram,https://maps.app.goo.gl/g3TmZdqaQ6KNrpfY6,,902,False,Unaided,Kerala University of Health Sciences
