campus_name,slno,address,university,district,category,type,location,th_campus
"St. John`s College, Anchal",685,"St. John`s College, Anchal PO, Kollam 691 306",Kerala University,Kollam,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=St.%20John%60s%20College%2C%20Anchal%20PO%2C%20Kollam%20691%20306,False
"SN College, Punalur",686,"SN College, Punalur, Kollam 691305",Kerala University,Kollam,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=SN%20College%2C%20Punalur%2C%20Kollam%20691305,False
"Mannam Memorial NSS College, Kottiyam",687,"Mannam Memorial NSS College, Kottiyam, Kollam 691571",Kerala University,Kollam,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=Mannam%20Memorial%20NSS%20College%2C%20Kottiyam%2C%20Kollam%20691571,False
"SN College, Chathannur",688,"SN College, Chathannur, Kollam 691579",Kerala University,Kollam,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=SN%20College%2C%20Chathannur%2C%20Kollam%20691579,False
"Government Arts & Science College,Ambalapuzha",689,"Government Arts & Science College,Ambalapuzha, Alappuzha",Kerala University,Alappuzha,Arts/Science/Commerce College,Aided,https://maps.app.goo.gl/JWdWmYGxZxq3tAEL6,False
"Bishop Moore College, Mavelikara",690,"Bishop Moore College, Mavelikara, Alappuzha, 690110",Kerala University,Alappuzha,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=Bishop%20Moore%20College%2C%20Mavelikara%2C%20Alappuzha%2C%20690110,False
"Christian College, Chengannur",691,"Christian College, Chengannur, Alappuzha 689122",Kerala University,Alappuzha,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=Christian%20College%2C%20Chengannur%2C%20Alappuzha%20689122,False
"Milad-E- Sherief Memorial (MSM) College, Kayamkulam",692,"Milad-E- Sherief Memorial (MSM) College, Kayamkulam, Alappuzha",Kerala University,Alappuzha,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=Milad-E-%20Sherief%20Memorial%20%28MSM%29%20College%2C%20Kayamkulam%2C%20Alappuzha,False
"NSS College, KR Puram",693,"NSS College, KR Puram PO,  Cherthala, Alappuzha 688556",Kerala University,Alappuzha,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=NSS%20College%2C%20KR%20Puram%20PO%2C%20%20Cherthala%2C%20Alappuzha%20688556,False
"SN College, SN Puram",694,"SN College, SN Puram PO, Cherthala, Alappuzha 688582",Kerala University,Alappuzha,Arts/Science/Commerce College,Aided,https://maps.app.goo.gl/1XS92YyN2MfQgkE67,False
"SD College, Sanadanapuram",695,"SD College, Sanadanapuram, Alappuzha 688003",Kerala University,Alappuzha,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=SD%20College%2C%20Sanadanapuram%2C%20Alappuzha%20688003,False
"St. Joseph`s College for Women, Alappuzha",696,"St. Joseph`s College for Women, Alappuzha 688001",Kerala University,Alappuzha,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=St.%20Joseph%60s%20College%20for%20Women%2C%20Alappuzha%20688001,False
"St. Michael`s College, Cherthala",697,"St. Michael`s College, Cherthala 688539, Alappuzha",Kerala University,Alappuzha,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=St.%20Michael%60s%20College%2C%20Cherthala%20688539%2C%20Alappuzha,False
"TKMM College, Nangiarkulangara",698,"TKMM College, Nangiarkulangara, Haripad, Alappuzha 690513",Kerala University,Alappuzha,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=TKMM%20College%2C%20Nangiarkulangara%2C%20Haripad%2C%20Alappuzha%20690513,False
"SN College, Cheriyanad",699,"SN College, Cheriyanad, Neduvaramcode PO, Chengannur, Alappuzha 689508",Kerala University,Alappuzha,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=SN%20College%2C%20Cheriyanad%2C%20Neduvaramcode%20PO%2C%20Chengannur%2C%20Alappuzha%20689508,False
"Sree Ayyappa College, Thiruvanvandoor",700,"Sree Ayyappa College, Thiruvanvandoor, Eramallikara, Alappuzha 689109",Kerala University,Alappuzha,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=Sree%20Ayyappa%20College%2C%20Thiruvanvandoor%2C%20Eramallikara%2C%20Alappuzha%20689109,False
"NSS College, Pandalam",701,"NSS College, Pandalam, Pathanamthitta 689501",Kerala University,Pathanamthitta,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=NSS%20College%2C%20Pandalam%2C%20Pathanamthitta%20689501,False
"St. Cyril`s College, Adoor",702,"St. Cyril`s College, Adoor, Pathanamthitta 691529",Kerala University,Pathanamthitta,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=St.%20Cyril%60s%20College%2C%20Adoor%2C%20Pathanamthitta%20691529,False
"College of Fine Arts, Thiruvananthapuram",703,"College of Fine Arts, Thiruvananthapuram",Kerala University,Thiruvananthapuram,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=College%20of%20Fine%20Arts%2C%20Thiruvananthapuram,False
"Raja Ravi Varma College of Fine Arts, Mavelikara",704,"Raja Ravi Varma College of Fine Arts, Mavelikara, Alappuzha",Kerala University,Alappuzha,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=Raja%20Ravi%20Varma%20College%20of%20Fine%20Arts%2C%20Mavelikara%2C%20Alappuzha,False
"Sri Swathi Thirunal College of Music, Thiruvananthapuram",705,"Sri Swathi Thirunal College of Music, Thiruvananthapuram",Kerala University,Thiruvananthapuram,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=Sri%20Swathi%20Thirunal%20College%20of%20Music%2C%20Thiruvananthapuram,False
"Lakshmi Bai National College of Physical Education, Kariavattom",706,"Lakshmi Bai National College of Physical Education, Kariavattom, Thiruvananthapuram",Kerala University,Thiruvananthapuram,Physical Education,Aided,https://www.google.com/maps/search/?api=1&query=Lakshmi%20Bai%20National%20College%20of%20Physical%20Education%2C%20Kariavattom%2C%20Thiruvananthapuram,False
"Government Law College, Thiruvananthapuram",707,"Government Law College, Barton Hill,Vanchiyoor PO, Thiruvananthapuram",Kerala University,Thiruvananthapuram,Law College,Aided,https://www.google.com/maps/search/?api=1&query=Government%20Law%20College%2C%20Barton%20Hill%2CVanchiyoor%20PO%2C%20Thiruvananthapuram,False
"The Kerala Law Academy Law College, Peroorkada",708,"The Kerala Law Academy Law College, Peroorkada, Thiruvananthapuram",Kerala University,Thiruvananthapuram,Law College,Aided,https://www.google.com/maps/search/?api=1&query=The%20Kerala%20Law%20Academy%20Law%20College%2C%20Peroorkada%2C%20Thiruvananthapuram,False
"Government College of Teacher Education, Thycaud",709,"Government College of Teacher Education, Thycaud, Thiruvananthapuram 695 014",Kerala University,Thiruvananthapuram,Training College,Aided,https://www.google.com/maps/search/?api=1&query=Government%20College%20of%20Teacher%20Education%2C%20Thycaud%2C%20Thiruvananthapuram%20695%20014,False
"SN Training College, Nedumganda",710,"SN Training College, Nedumganda, Varkala, Thiruvananthapuram",Kerala University,Thiruvananthapuram,Training College,Aided,https://www.google.com/maps/search/?api=1&query=SN%20Training%20College%2C%20Nedumganda%2C%20Varkala%2C%20Thiruvananthapuram,False
"Mar Theophilus Training College, Nalanchira",711,"Mar Theophilus Training College, Bethany Hills, Nalanchira PO, Thiruvananthapuram",Kerala University,Thiruvananthapuram,Training College,Aided,https://www.google.com/maps/search/?api=1&query=Mar%20Theophilus%20Training%20College%2C%20Bethany%20Hills%2C%20Nalanchira%20PO%2C%20Thiruvananthapuram,False
"Karmela Rani Training College, Kollam",712,"Karmela Rani Training College, Fatima Road, Near St. Aloysius HSS, Kollam 691013",Kerala University,Kollam,Training College,Aided,https://www.google.com/maps/search/?api=1&query=Karmela%20Rani%20Training%20College%2C%20Fatima%20Road%2C%20Near%20St.%20Aloysius%20HSS%2C%20Kollam%20691013,False
"Mount Tabor Training College, Pathanapuram",713,"Mount Tabor Training College, Pathanapuram, Kollam 689695",Kerala University,Kollam,Training College,Aided,https://www.google.com/maps/search/?api=1&query=Mount%20Tabor%20Training%20College%2C%20Pathanapuram%2C%20Kollam%20689695,False
"NSS Training College, Pandalam",714,"NSS Training College, Pandalam, Pathanamthitta",Kerala University,Pathanamthitta,Training College,Aided,https://www.google.com/maps/search/?api=1&query=NSS%20Training%20College%2C%20Pandalam%2C%20Pathanamthitta,False
"Peet Memorial Training College, Mavelikara",715,"Peet Memorial Training College, Mavelikara, Alappuzha",Kerala University,Alappuzha,Training College,Aided,https://www.google.com/maps/search/?api=1&query=Peet%20Memorial%20Training%20College%2C%20Mavelikara%2C%20Alappuzha,False
"Government Medical College, Thiruvananthapuram",716,"Government Medical College,Thiruvananthapuram",Kerala University of Health Sciences,Thiruvananthapuram,Medical College,Aided,https://www.google.com/maps/search/?api=1&query=Government%20Medical%20College%2CThiruvananthapuram,False
"Thirumala Devaswom Medical College, Alappuzha",717,"Thirumala Devaswom Medical College, Alappuzha 688005",Kerala University of Health Sciences,Alappuzha,Medical College,Aided,https://www.google.com/maps/search/?api=1&query=Thirumala%20Devaswom%20Medical%20College%2C%20Alappuzha%20688005,False
"Government Nursing College, Alappuzha",718,"Government Nursing College, TDMedical College, Kottaram Building,Alappuzha 688 011",Kerala University of Health Sciences,Alappuzha,Nursing College,Aided,https://maps.app.goo.gl/fvN2ByRXRykDrt2Y9,False
"Government Ayurveda Medical College, Thiruvananthapuram",719,"Government Ayurveda Medical College, MG Road PO,Thiruvananthapuram 695001",Kerala University of Health Sciences,Thiruvananthapuram,Ayurveda College,Aided,https://maps.app.goo.gl/zYekRR8ucJk5kUZC8,False
"Government Homoeopathic Medical College, Iranimuttom",720,"Government Homoeopathic MedicalCollege, Iranimuttom, ManacaudPO, Thiruvananthapuram 695009",Kerala University of Health Sciences,Thiruvananthapuram,Homoeopathy College,Aided,https://www.google.com/maps/search/?api=1&query=Government%20Homoeopathic%20MedicalCollege%2C%20Iranimuttom%2C%20ManacaudPO%2C%20Thiruvananthapuram%20695009,False
"Shree Vidyadhiraja Homoeopathic Medical College and Hospital, Nemom",721,"Shree Vidyadhiraja Homoeopathic Medical College and Hospital, Nemom, Thiruvananthapuram 6950020",Kerala University of Health Sciences,Thiruvananthapuram,Homoeopathy College,Aided,https://www.google.com/maps/search/?api=1&query=Shree%20Vidyadhiraja%20Homoeopathic%20Medical%20College%20and%20Hospital%2C%20Nemom%2C%20Thiruvananthapuram%206950020,False
"Government Dental College, Thiruvananthapuram",722,"Government Dental College,Thiruvananthapuram 695011",Kerala University of Health Sciences,Thiruvananthapuram,Dental College,Aided,https://www.google.com/maps/search/?api=1&query=Government%20Dental%20College%2CThiruvananthapuram%20695011,False
"College of Engineering, Thiruvananthapuram",723,"College of Engineering, Thiruvananthapuram 16",Kerala University,Thiruvananthapuram,Engineering/Technical College,Aided,https://maps.app.goo.gl/kE6KGwY3bonvXxkK7,True
"Government Engineering College, Barton Hill",724,"Government Engineering College, Barton Hill, Vanchiyoor PO, Thiruvananthapuram",APJ Abdul Kalam Technological University,Thiruvananthapuram,Engineering/Technical College,Aided,https://www.google.com/maps/search/?api=1&query=Government%20Engineering%20College%2C%20Barton%20Hill%2C%20Vanchiyoor%20PO%2C%20Thiruvananthapuram,False
"TKM College of Engineering, Karicode",725,"TKM College of Engineering, Karicode, Kollam 691005",APJ Abdul Kalam Technological University,Kollam,Engineering/Technical College,Aided,https://www.google.com/maps/search/?api=1&query=TKM%20College%20of%20Engineering%2C%20Karicode%2C%20Kollam%20691005,True
"University College of Engineering, Kariavattom",726,"University College of Engineering, Kariavattom, Thiruvananthapuram",Kerala University,Thiruvananthapuram,Engineering/Technical College,Aided,https://www.google.com/maps/search/?api=1&query=University%20College%20of%20Engineering%2C%20Kariavattom%2C%20Thiruvananthapuram,True
"Sree Sankara Vidyapeedom College, Nagaroor",727,"Sree Sankara Vidyapeedom College, Nagaroor, Kilimanoor, Thiruvananthapuram, 695618",Kerala University,Thiruvananthapuram,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=Sree%20Sankara%20Vidyapeedom%20College%2C%20Nagaroor%2C%20Kilimanoor%2C%20Thiruvananthapuram%2C%20695618,False
"AJ College of Science & Technology, Thonnakkal",728,"AJ College of Science & Technology, Thonnakkal, Thiruvananthapuram 695 317",Kerala University,Thiruvananthapuram,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=AJ%20College%20of%20Science%20%26%20Technology%2C%20Thonnakkal%2C%20Thiruvananthapuram%20695%20317,False
"Emmanuel College, Vazhichal",729,"Emmanuel College, Vazhichal, Thiruvananthapuram",Kerala University,Thiruvananthapuram,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=Emmanuel%20College%2C%20Vazhichal%2C%20Thiruvananthapuram,False
"National College, Manacaud",730,"National College, Manacaud, Thiruvananthapuram",Kerala University,Thiruvananthapuram,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=National%20College%2C%20Manacaud%2C%20Thiruvananthapuram,False
"CHMM College for Advanced Studies, Chavarcode",731,"CHMM College for Advanced Studies, METCA Land, Chavarcode, Palayamkunnu PO, Varkala, Thiruvananthapuram 695146",Kerala University,Thiruvananthapuram,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=CHMM%20College%20for%20Advanced%20Studies%2C%20METCA%20Land%2C%20Chavarcode%2C%20Palayamkunnu%20PO%2C%20Varkala%2C%20Thiruvananthapuram%20695146,False
"KVVS College of Science & Technology, Adoor",732,"KVVS College of Science &Technology, Kaithaparambu PO, Adoor,Pathanamthitta",Kerala University,Pathanamthitta,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=KVVS%20College%20of%20Science%20%26Technology%2C%20Kaithaparambu%20PO%2C%20Adoor%2CPathanamthitta,False
"Mar Thoma College of Science & Technology, Ayur",733,"Mar Thoma College of Science & Technology, Chadayamangalam PO, Ayur , Kollam 691534",Kerala University,Kollam,Arts/Science/Commerce College,Unaided,https://maps.app.goo.gl/5uNSAdgT9rpw9TP48,False
"Shree Vidhyadhiraja Arts & Science College, Karunagapally",734,"Shree Vidhyadhiraja Arts & Science College, Karunagapally, Thevarkavu, Kollam 690518",Kerala University,Kollam,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=Shree%20Vidhyadhiraja%20Arts%20%26%20Science%20College%2C%20Karunagapally%2C%20Thevarkavu%2C%20Kollam%20690518,False
"College of Applied Sciences (IHRD Centre), Adoor",735,"College of Applied Sciences (IHRDCentre), Adoor, Pathanamthitta",Kerala University,Pathanamthitta,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=College%20of%20Applied%20Sciences%20%28IHRDCentre%29%2C%20Adoor%2C%20Pathanamthitta,False
"College of Applied Sciences (IHRD), Government High School Campus, Mavelikara",736,"College of Applied Sciences (Managedby IHRD), Government High School Campus,Mavelikara, Alappuzha -690101",Kerala University,Alappuzha,Arts/Science/Commerce College,Unaided,https://maps.app.goo.gl/KXDC8LqZ5GqisL7UA,False
"National Institute of Speech & Hearing (NISH), Akkulam",737,"National Institute of Speech & Hearing (NISH), Karimanal PO, Akkulam, Thiruvananthapuram 695583",Kerala University,Thiruvananthapuram,Arts/Science/Commerce College,Unaided,https://maps.app.goo.gl/9QsM62qbWzAikHos9,False
"Sree Narayana College of Technology, Vadakkevila",738,"Sree Narayana College of Technology, Vadakkevila PO, Kollam 10",Kerala University,Kollam,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=Sree%20Narayana%20College%20of%20Technology%2C%20Vadakkevila%20PO%2C%20Kollam%2010,False
"PMSA Pookoya Thangal Memorial Arts & Science College, Kottappuram",739,"PMSA Pookoya Thangal Memorial Arts & Science College, Kottappuram, Kuttikkadu PO, Kadakkal, Kollam 691536",Kerala University,Kollam,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=PMSA%20Pookoya%20Thangal%20Memorial%20Arts%20%26%20Science%20College%2C%20Kottappuram%2C%20Kuttikkadu%20PO%2C%20Kadakkal%2C%20Kollam%20691536,False
"Naipunnya School of Management, Cherthala",740,"Naipunnya School of Management, Near Manorama Junction, Cherthala, Alappuzha",Kerala University,Alappuzha,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=Naipunnya%20School%20of%20Management%2C%20Near%20Manorama%20Junction%2C%20Cherthala%2C%20Alappuzha,False
